Team, Trial, Modality, Chart Type, Task Type, Task Number, Trial Time, Event Type, Participant, Action, Action Target, Action Intent, Utterance Purpose, Deictic Pronouns, Spatial Deictic
2,15,Hololens,ScatterPlot,Closed,T1,0:50,Gesture,2,Point,c,r,,,
2,15,Hololens,ScatterPlot,Closed,T1,0:53,Gesture,1,Point,c,r,,,
2,15,Hololens,ScatterPlot,Closed,T1,1:03,Gesture,2,Point,c,r,,,
2,15,Hololens,ScatterPlot,Closed,T1,1:04,Gesture,1,Point,c,r,,,
2,15,Hololens,ScatterPlot,Closed,T1,1:22,Gesture,2,Point,b,c,,,
2,15,Hololens,ScatterPlot,Closed,T1,1:29,Gesture,1,One hand palm up,c,r,,,
2,15,Hololens,ScatterPlot,Closed,T1,1:31,Gesture,2,Point,c,r,,,
2,16,Hololens,ScatterPlot,Closed,T2,0:01,Gesture,1,Finger wave,c,r,,,
2,16,Hololens,ScatterPlot,Closed,T2,0:04,Gesture,1,Point,c,d,,,
2,16,Hololens,ScatterPlot,Closed,T2,0:05,Gesture,1,Finger wave,c,d,,,
2,17,Hololens,BarChart,Closed,T5,0:11,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:13,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:15,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:24,Gesture,2,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:28,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:29,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:34,Gesture,2,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:38,Gesture,2,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:39,Gesture,1,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:41,Gesture,2,Point,c,r,,,
2,17,Hololens,BarChart,Closed,T5,0:42,Gesture,1,Hand wave,c,c,,,
2,17,Hololens,BarChart,Closed,T5,0:42,Gesture,2,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:06,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:12,Gesture,1,One hand palm side,c,c,,,
2,18,Hololens,BarChart,Open,T8,0:14,Gesture,2,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:17,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:22,Gesture,1,Wave fist,b,c,,,
2,18,Hololens,BarChart,Open,T8,0:25,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:26,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:27,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:27,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:28,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:29,Gesture,1,Point,c,r,,,
2,18,Hololens,BarChart,Open,T8,0:31,Gesture,1,Point,c,r,,,
2,19,Hololens,Network,Open,T12,0:06,Gesture,2,Point,c,c,,,
2,19,Hololens,Network,Open,T12,0:07,Gesture,1,One hand palm up,c,c,,,
2,19,Hololens,Network,Open,T12,0:20,Gesture,1,One hand palm side,c,c,,,
2,19,Hololens,Network,Open,T12,0:22,Gesture,1,Hand wave,c,r,,,
2,19,Hololens,Network,Open,T12,0:26,Gesture,1,Hand grab,c,r,,,
2,19,Hololens,Network,Open,T12,0:27,Gesture,1,Hand wave,c,r,,,
2,19,Hololens,Network,Open,T12,0:29,Gesture,1,Point,c,r,,,
2,19,Hololens,Network,Open,T12,0:29,Gesture,2,Finger wave,c,r,,,
2,19,Hololens,Network,Open,T12,0:32,Gesture,2,Point,c,r,,,
2,19,Hololens,Network,Open,T12,0:33,Gesture,1,Finger circle,c,r,,,
2,19,Hololens,Network,Open,T12,0:35,Gesture,2,Point,c,r,,,
2,19,Hololens,Network,Open,T12,0:35,Gesture,1,Point,c,r,,,
2,19,Hololens,Network,Open,T12,0:37,Gesture,2,Hand wave,c,r,,,
2,19,Hololens,Network,Open,T12,0:39,Gesture,1,Two hands palms up,c,c,,,
2,19,Hololens,Network,Open,T12,0:41,Gesture,2,Point,c,r,,,
2,20,Hololens,ScatterPlot,Open,T3,0:12,Gesture,2,Point,c,c,,,
2,20,Hololens,ScatterPlot,Open,T3,0:14,Gesture,2,Point,c,c,,,
2,20,Hololens,ScatterPlot,Open,T3,0:33,Gesture,1,Two hands palms out,c,c,,,
2,20,Hololens,ScatterPlot,Open,T3,0:35,Gesture,1,Hand wave,c,c,,,
2,20,Hololens,ScatterPlot,Open,T3,0:39,Gesture,1,Hand wave,c,d,,,
2,20,Hololens,ScatterPlot,Open,T3,0:45,Gesture,2,Point,c,r,,,
2,20,Hololens,ScatterPlot,Open,T3,0:49,Gesture,2,Hand wave,c,d,,,
2,20,Hololens,ScatterPlot,Open,T3,0:53,Gesture,2,Two hands fists,b,c,,,
2,21,Hololens,BarChart,Closed,T6,0:06,Gesture,2,Hand wave,c,d,,,
2,21,Hololens,BarChart,Closed,T6,0:09,Gesture,2,Hand wave,c,d,,,
2,21,Hololens,BarChart,Closed,T6,0:14,Gesture,2,Two hands palm down,c,d,,,
2,21,Hololens,BarChart,Closed,T6,0:29,Gesture,2,Hand wave,c,d,,,
2,21,Hololens,BarChart,Closed,T6,0:37,Gesture,2,Two hands palm down,c,d,,,
2,21,Hololens,BarChart,Closed,T6,0:39,Gesture,2,Hand wave,c,d,,,
2,22,Hololens,ScatterPlot,Open,T4,0:08,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:10,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:12,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:13,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:15,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:28,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:29,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:29,Gesture,1,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:33,Gesture,1,One hand palm out,c,c,,,
2,22,Hololens,ScatterPlot,Open,T4,0:34,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:37,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:38,Gesture,1,Hand wave,c,c,,,
2,22,Hololens,ScatterPlot,Open,T4,0:39,Gesture,1,Hand wave,c,c,,,
2,22,Hololens,ScatterPlot,Open,T4,0:42,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:44,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:46,Gesture,1,One hand palm out,c,d,,,
2,22,Hololens,ScatterPlot,Open,T4,0:48,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:49,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:53,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:57,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,0:58,Gesture,2,Point,c,r,,,
2,22,Hololens,ScatterPlot,Open,T4,1:14,Gesture,2,Hand  wave,b,c,,,
2,22,Hololens,ScatterPlot,Open,T4,1:16,Gesture,2,Two hands palm together,b,c,,,
2,22,Hololens,ScatterPlot,Open,T4,1:16,Gesture,1,Hand wave,b,c,,,
2,23,Hololens,Network,Open,T11,0:06,Gesture,1,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:07,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:14,Gesture,1,One hand palm up,c,c,,,
2,23,Hololens,Network,Open,T11,0:14,Gesture,1,Grab,c,c,,,
2,23,Hololens,Network,Open,T11,0:17,Gesture,1,Grab,c,c,,,
2,23,Hololens,Network,Open,T11,0:19,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:19,Gesture,1,One hand palm down,c,r,,,
2,23,Hololens,Network,Open,T11,0:20,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:22,Gesture,2,Finger wave,c,r,,,
2,23,Hololens,Network,Open,T11,0:27,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:30,Gesture,2,Finger wave,c,r,,,
2,23,Hololens,Network,Open,T11,0:34,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:36,Gesture,1,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:37,Gesture,2,Point,c,r,,,
2,23,Hololens,Network,Open,T11,0:38,Gesture,2,Hand wave,c,r,,,
2,23,Hololens,Network,Open,T11,0:42,Gesture,1,Hand wave,b,c,,,
2,23,Hololens,Network,Open,T11,0:42,Gesture,2,Hand wave,c,r,,,
2,24,Hololens,Network,Closed,T10,0:05,Gesture,2,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:06,Gesture,1,Finger wave,c,r,,,
2,24,Hololens,Network,Closed,T10,0:09,Gesture,1,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:11,Gesture,2,Finger wave,c,r,,,
2,24,Hololens,Network,Closed,T10,0:15,Gesture,2,Finger wave,c,r,,,
2,24,Hololens,Network,Closed,T10,0:18,Gesture,2,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:31,Gesture,2,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:37,Gesture,1,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:39,Gesture,1,Hand wave,c,r,,,
2,24,Hololens,Network,Closed,T10,0:43,Gesture,2,Point,c,r,,,
2,24,Hololens,Network,Closed,T10,0:45,Gesture,1,Hand wave,b,c,,,
3,1,Desktop,BarChart,Closed,T6,0:27,Gesture,1,Finger wave,c,v,,,
3,1,Desktop,BarChart,Closed,T6,0:36,Gesture,1,Point,c,d,,,
3,1,Desktop,BarChart,Closed,T6,0:38,Gesture,1,Finger wave,c,d,,,
3,1,Desktop,BarChart,Closed,T6,0:46,Gesture,1,Hand wave,c,d,,,
3,1,Desktop,BarChart,Closed,T6,1:51,Gesture,1,Hand wave,c,r,,,
3,1,Desktop,BarChart,Closed,T6,1:53,Gesture,1,Hand wave,c,r,,,
3,2,Desktop,BarChart,Closed,T5,0:09,Gesture,1,Point,c,r,,,
3,2,Desktop,BarChart,Closed,T5,0:53,Gesture,2,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,0:10,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,0:13,Gesture,1,Finger wave,c,v,,,
3,3,Desktop,ScatterPlot,Closed,T1,0:29,Gesture,1,Finger wave,c,v,,,
3,3,Desktop,ScatterPlot,Closed,T1,0:50,Gesture,1,Finger wave,c,v,,,
3,3,Desktop,ScatterPlot,Closed,T1,0:56,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:01,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:09,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:11,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:13,Gesture,1,Hand wave,b,c,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:21,Gesture,1,Grab,b,c,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:24,Gesture,1,Point,c,r,,,
3,3,Desktop,ScatterPlot,Closed,T1,1:25,Gesture,1,Hand wave,b,d,,,
3,4,Desktop,Network,Closed,T10,0:21,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,0:23,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,0:36,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,1:04,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,1:31,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,1:35,Gesture,1,Point,c,r,,,
3,4,Desktop,Network,Closed,T10,1:56,Gesture,1,Point,c,r,,,
3,5,Desktop,ScatterPlot,Open,T4,1:01,Gesture,1,Point,c,r,,,
3,5,Desktop,ScatterPlot,Open,T4,1:09,Gesture,1,Point,c,r,,,
3,5,Desktop,ScatterPlot,Open,T4,1:12,Gesture,1,Point,c,r,,,
3,5,Desktop,ScatterPlot,Open,T4,1:20,Gesture,1,Count on fingers,b,c,,,
3,5,Desktop,ScatterPlot,Open,T4,1:33,Gesture,1,Hand wave,b,c,,,
3,5,Desktop,ScatterPlot,Open,T4,1:46,Gesture,1,Hand wave,b,c,,,
3,6,Desktop,BarChart,Open,T7,0:57,Gesture,1,One hand palm up,b,c,,,
3,6,Desktop,BarChart,Open,T7,1:00,Gesture,1,Point,c,r,,,
3,6,Desktop,BarChart,Open,T7,1:18,Gesture,1,Hand wave,c,r,,,
3,6,Desktop,BarChart,Open,T7,1:29,Gesture,1,Point,c,r,,,
3,6,Desktop,BarChart,Open,T7,1:36,Gesture,2,Grab,c,r,,,
3,6,Desktop,BarChart,Open,T7,1:41,Gesture,1,Hand wave,c,d,,,
3,6,Desktop,BarChart,Open,T7,1:41,Gesture,2,Hand wave,c,d,,,
3,6,Desktop,BarChart,Open,T7,1:49,Gesture,1,Hand wave,b,c,,,
3,6,Desktop,BarChart,Open,T7,1:56,Gesture,2,Hand wave,c,d,,,
3,7,Desktop,Network,Open,T12,0:04,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,0:08,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,0:13,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,0:15,Gesture,1,Finger wave,c,r,,,
3,7,Desktop,Network,Open,T12,0:18,Gesture,1,Finger wave,c,r,,,
3,7,Desktop,Network,Open,T12,0:35,Gesture,1,Finger wave,c,r,,,
3,7,Desktop,Network,Open,T12,1:06,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:10,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:11,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:15,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:19,Gesture,1,Point,c,r,,,
3,7,Desktop,Network,Open,T12,1:25,Gesture,2,Hand wave,c,r,,,
3,7,Desktop,Network,Open,T12,1:33,Gesture,1,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:40,Gesture,2,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:40,Gesture,2,Finger wave,b,c,,,
3,7,Desktop,Network,Open,T12,1:59,Gesture,1,Two hands palms up,b,c,,,
3,7,Desktop,Network,Open,T12,2:00,Gesture,2,Hand wave,b,c,,,
3,7,Desktop,Network,Open,T12,2:00,Gesture,1,Hand wave,b,c,,,
3,8,Desktop,Network,Open,T11,0:27,Gesture,1,Two hands palms together,b,d,,,
3,8,Desktop,Network,Open,T11,0:35,Gesture,1,Two hands palms together,b,d,,,
3,8,Desktop,Network,Open,T11,0:48,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,0:49,Gesture,2,Hand wave,c,c,,,
3,8,Desktop,Network,Open,T11,0:52,Gesture,2,Hand wave,c,c,,,
3,8,Desktop,Network,Open,T11,0:54,Gesture,2,Two hands palms together,b,c,,,
3,8,Desktop,Network,Open,T11,0:57,Gesture,2,Hand wave,c,c,,,
3,8,Desktop,Network,Open,T11,0:59,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:03,Gesture,1,Hand wave,c,c,,,
3,8,Desktop,Network,Open,T11,1:15,Gesture,1,Point,c,v,,,
3,8,Desktop,Network,Open,T11,1:18,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:24,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:27,Gesture,2,Grab,c,c,,,
3,8,Desktop,Network,Open,T11,1:28,Gesture,2,Hand wave,c,c,,,
3,8,Desktop,Network,Open,T11,1:29,Gesture,2,Grab,c,c,,,
3,8,Desktop,Network,Open,T11,1:31,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:35,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:39,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:43,Gesture,1,Hand wave,c,r,,,
3,8,Desktop,Network,Open,T11,1:50,Gesture,1,Point,c,r,,,
3,8,Desktop,Network,Open,T11,1:51,Gesture,1,Hand wave,b,c,,,
3,8,Desktop,Network,Open,T11,1:59,Gesture,1,Hand wave,b,c,,,
3,9,Desktop,BarChart,Open,T8,0:16,Gesture,2,Hand wave,c,d,,,
3,9,Desktop,BarChart,Open,T8,0:19,Gesture,1,Point,c,v,,,
3,9,Desktop,BarChart,Open,T8,0:21,Gesture,2,Two hands palms together,c,v,,,
3,9,Desktop,BarChart,Open,T8,0:35,Gesture,1,Hand wave,c,c,,,
3,9,Desktop,BarChart,Open,T8,0:41,Gesture,1,Hand wave,c,v,,,
3,9,Desktop,BarChart,Open,T8,0:45,Gesture,1,Finger wave,c,r,,,
3,9,Desktop,BarChart,Open,T8,0:48,Gesture,1,Pinch,c,r,,,
3,9,Desktop,BarChart,Open,T8,0:51,Gesture,1,Hand wave,b,c,,,
3,9,Desktop,BarChart,Open,T8,0:56,Gesture,1,Point,c,r,,,
3,9,Desktop,BarChart,Open,T8,0:58,Gesture,1,Hand wave,c,d,,,
3,9,Desktop,BarChart,Open,T8,0:59,Gesture,1,Two hands palms up,b,c,,,
3,9,Desktop,BarChart,Open,T8,1:05,Gesture,1,Point,c,r,,,
3,9,Desktop,BarChart,Open,T8,1:14,Gesture,1,Point,c,d,,,
3,9,Desktop,BarChart,Open,T8,1:19,Gesture,1,Point,c,r,,,
3,9,Desktop,BarChart,Open,T8,1:21,Gesture,1,Point,c,r,,,
3,9,Desktop,BarChart,Open,T8,1:23,Gesture,2,Hand wave,c,d,,,
3,9,Desktop,BarChart,Open,T8,1:35,Gesture,2,Hand wave,c,d,,,
3,9,Desktop,BarChart,Open,T8,1:38,Gesture,2,Hand wave,b,c,,,
3,9,Desktop,BarChart,Open,T8,1:56,Gesture,1,Hand wave,b,d,,,
3,10,Desktop,ScatterPlot,Open,T3,0:08,Gesture,1,Hand wave,c,r,,,
3,10,Desktop,ScatterPlot,Open,T3,0:13,Gesture,1,Finger wave,b,v,,,
3,10,Desktop,ScatterPlot,Open,T3,0:18,Gesture,1,Hand wave,b,v,,,
3,10,Desktop,ScatterPlot,Open,T3,0:46,Gesture,1,Pull,c,d,,,
3,10,Desktop,ScatterPlot,Open,T3,0:49,Gesture,1,Pull,b,d,,,
3,10,Desktop,ScatterPlot,Open,T3,0:51,Gesture,1,Point,c,r,,,
3,10,Desktop,ScatterPlot,Open,T3,0:52,Gesture,1,Pull,b,d,,,
3,10,Desktop,ScatterPlot,Open,T3,0:56,Gesture,1,Hand wave,s,c,,,
3,10,Desktop,ScatterPlot,Open,T3,0:59,Gesture,1,Two hands palms together,b,d,,,
3,10,Desktop,ScatterPlot,Open,T3,1:14,Gesture,1,Hand wave,b,c,,,
3,10,Desktop,ScatterPlot,Open,T3,1:19,Gesture,1,Pull,c,d,,,
3,10,Desktop,ScatterPlot,Open,T3,1:25,Gesture,1,Two hands pull,b,d,,,
3,10,Desktop,ScatterPlot,Open,T3,1:28,Gesture,1,Two hands pull,c,d,,,
3,10,Desktop,ScatterPlot,Open,T3,1:30,Gesture,1,Hand wave,b,c,,,
3,10,Desktop,ScatterPlot,Open,T3,1:34,Gesture,1,Hand wave,c,r,,,
3,10,Desktop,ScatterPlot,Open,T3,1:40,Gesture,1,Hand wave,b,c,,,
3,10,Desktop,ScatterPlot,Open,T3,1:50,Gesture,1,Hand wave,b,c,,,
3,10,Desktop,ScatterPlot,Open,T3,1:52,Gesture,1,Hand wave,b,c,,,
3,10,Desktop,ScatterPlot,Open,T3,1:57,Gesture,1,Hand wave,b,c,,,
3,11,Desktop,Network,Closed,T9,0:30,Gesture,1,Point,c,r,,,
3,11,Desktop,Network,Closed,T9,0:36,Gesture,2,Hand wave,c,d,,,
3,11,Desktop,Network,Closed,T9,1:06,Gesture,2,Hand wave,c,r,,,
3,11,Desktop,Network,Closed,T9,1:50,Gesture,1,Hand wave,b,c,,,
3,11,Desktop,Network,Closed,T9,1:52,Gesture,1,Hand wave,b,c,,,
3,11,Desktop,Network,Closed,T9,1:56,Gesture,1,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:01,Gesture,1,Pull,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:17,Gesture,1,Pull,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:25,Gesture,1,Hand wave,b,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:28,Gesture,2,Hand wave,b,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:32,Gesture,1,Finger wave,c,v,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:35,Gesture,1,Pull,b,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:38,Gesture,1,Hand wave,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:41,Gesture,1,Pull,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:45,Gesture,1,Hand wave,s,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:49,Gesture,1,Pull,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:52,Gesture,1,Finger wave,c,r,,,
3,12,Desktop,ScatterPlot,Closed,T2,0:57,Gesture,1,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:04,Gesture,2,Hand wave,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:06,Gesture,2,Hand wave,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:11,Gesture,1,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:17,Gesture,1,Finger wave,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:30,Gesture,1,Pull,c,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:38,Gesture,1,Point,c,r,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:39,Gesture,1,Hand wave,c,d,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:48,Gesture,2,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:49,Gesture,2,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:53,Gesture,2,Hand wave,b,c,,,
3,12,Desktop,ScatterPlot,Closed,T2,1:54,Gesture,2,Point,c,r,,,
3,13,Hololens,ScatterPlot,Open,T3,0:08,Gesture,1,Point,c,r,,,
3,13,Hololens,ScatterPlot,Open,T3,0:36,Gesture,2,Point,c,r,,,
3,13,Hololens,ScatterPlot,Open,T3,0:42,Gesture,1,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,0:44,Gesture,1,Two hands palms up,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,0:46,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,0:48,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,0:55,Gesture,1,Hand wave,b,c,,,
3,13,Hololens,ScatterPlot,Open,T3,0:58,Gesture,2,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:00,Gesture,2,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:05,Gesture,1,Hand wave,b,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:08,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:12,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:16,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:17,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:18,Gesture,1,Two hands palms towards each other,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:23,Gesture,2,Hand wave,c,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:23,Gesture,1,Hand wave,b,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:25,Gesture,1,Two hands palms towards each other,b,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:26,Gesture,2,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:27,Gesture,2,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:30,Gesture,2,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:34,Gesture,2,One hand palm up,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:36,Gesture,2,Hand wave,c,d,,,
3,13,Hololens,ScatterPlot,Open,T3,1:40,Gesture,1,Two hands palms up,b,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:44,Gesture,2,Point,c,r,,,
3,13,Hololens,ScatterPlot,Open,T3,1:44,Gesture,1,Hand wave,s,c,,,
3,13,Hololens,ScatterPlot,Open,T3,1:50,Gesture,2,Two hands palms up,b,c,,,
3,14,Hololens,BarChart,Closed,T6,0:10,Gesture,1,Two hands palms towards each other,b,c,,,
3,14,Hololens,BarChart,Closed,T6,0:19,Gesture,1,Point,c,r,,,
3,14,Hololens,BarChart,Closed,T6,0:19,Gesture,2,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:29,Gesture,2,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:37,Gesture,2,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:38,Gesture,1,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:42,Gesture,2,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:43,Gesture,1,Hand wave,c,d,,,
3,14,Hololens,BarChart,Closed,T6,0:46,Gesture,2,Hand wave,c,d,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:10,Gesture,2,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:18,Gesture,1,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:18,Gesture,2,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:21,Gesture,1,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:22,Gesture,2,Hand wave,c,d,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:27,Gesture,2,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:28,Gesture,2,Finger wave,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:32,Gesture,2,One hand palm up,c,d,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:37,Gesture,1,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:39,Gesture,2,One hand palm up,b,c,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:42,Gesture,2,Finger wave,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:43,Gesture,2,Two hands palms towards each other,c,d,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:44,Gesture,2,Point,c,r,,,
3,15,Hololens,ScatterPlot,Closed,T1,0:46,Gesture,2,Point,c,r,,,
